Citizenship,Admission_Status,Outstanding_Loans,Academic_Performance,Field_of_Study,Year_of_Study,Family_Income,Number_of_Dependents,Orphan,Parents_Disability,Eligible
0,1,0,3.3235760980048195,Health Sciences,2,240209.33362575344,3,0,0,0
1,1,1,3.158716100177355,STEM,4,222786.8621567853,5,0,0,0
1,1,0,3.4315382280889066,STEM,3,170791.97852882466,6,0,0,1
1,1,0,3.113583509676102,Business,3,270455.65780845046,3,0,0,1
1,0,0,3.9332598330843167,Health Sciences,1,268187.3555390307,2,1,0,0
1,1,0,3.3053827788872474,STEM,2,107459.04884027509,2,0,0,1
1,1,0,3.5973541895000967,Health Sciences,3,144265.83526585196,1,0,0,1
1,1,0,2.9149679697513178,Humanities,4,310273.5243791695,5,0,0,1
1,1,0,4.658559346282377,STEM,2,160546.04557492447,5,0,0,1
1,1,1,3.3244487929100557,Business,1,197801.60984894607,1,0,0,0
1,1,1,3.5854369015419087,STEM,1,359751.97310271056,7,1,0,0
1,1,0,3.2043323509205766,STEM,2,187954.7778518422,4,0,0,1
1,0,0,3.8975218826718043,Business,1,273286.4057476449,7,0,0,0
1,1,0,4.188494266109354,Humanities,1,552251.1016009641,2,0,0,0
1,1,0,3.8360947543870383,Humanities,1,539738.1100383913,3,0,0,0
1,1,0,4.184453699986116,STEM,2,260479.1299355774,3,0,0,1
0,1,0,3.78224773472634,Health Sciences,2,243019.76944052425,1,0,0,0
1,1,0,3.8732146392865614,STEM,4,385627.91141737974,5,0,0,1
1,1,0,3.6322976631923236,Health Sciences,3,188525.55653012346,2,0,0,1
1,1,0,3.670220416203466,STEM,3,150219.22358795354,0,0,0,1
1,1,1,3.997553796529803,Health Sciences,3,74642.50600957299,1,0,0,0
1,1,0,3.9684519944802004,STEM,1,321738.5668419714,0,0,0,1
1,1,0,2.9313929631322395,STEM,1,232398.55447203954,2,0,0,1
1,1,1,4.071709163388065,Health Sciences,2,296479.64830735413,2,0,0,0
1,1,0,3.880373029624029,STEM,3,506494.4393587032,4,0,0,0
1,1,0,3.1792879921884247,Business,3,185848.73951077677,4,0,0,1
1,1,0,3.2862865154115792,STEM,3,200086.6488897576,2,0,0,1
1,1,0,4.154530039844645,STEM,1,411621.5948556868,1,0,0,1
1,1,0,4.182243223593031,STEM,4,510858.9073038334,2,0,0,0
1,1,0,3.2901859156879727,Humanities,1,133196.5103928681,1,0,0,1
1,1,0,4.028475164397424,Health Sciences,3,134502.0680769585,3,0,0,1
1,1,1,3.5013866447984956,Humanities,3,715472.0189378546,4,0,0,0
1,1,0,3.8185647681087134,STEM,2,437968.3372611256,3,0,1,1
1,1,0,4.046562506820714,STEM,3,359334.71406056866,2,0,0,1
1,1,0,3.728283482252177,Health Sciences,3,131270.79610764256,3,0,0,1
1,1,0,4.14593158053202,Business,4,316757.20754786546,3,0,0,1
1,1,0,4.164917500017122,STEM,4,391755.9439867098,7,0,0,1
1,1,1,3.7941674690399845,STEM,2,203397.84973979328,8,0,0,0
1,1,0,3.3213337291307683,Business,4,390234.8648166422,5,0,0,1
1,1,0,4.296752010241741,STEM,2,247393.69911572474,3,0,0,1
0,1,0,2.5663928573418056,Humanities,3,386284.32405972306,4,0,0,0
1,1,0,3.3916582236031125,Business,2,158556.1722656458,5,0,0,1
1,1,0,3.5284231056961732,STEM,1,510668.79702174175,4,0,0,0
1,1,0,3.0534105437884858,Health Sciences,1,505744.6843856919,5,0,0,0
1,1,1,3.6259635073569187,Health Sciences,1,136714.32816216367,0,1,0,0
1,0,0,3.8207403950064807,Humanities,2,161298.2818620238,1,0,0,0
1,1,0,3.6956309851963876,Humanities,4,165349.01591824534,3,0,0,1
1,1,1,3.253669787659566,Business,2,314269.29796145187,2,0,0,0
1,1,0,3.536686941534034,STEM,4,233053.37349769645,2,0,0,1
1,1,0,2.775598825064326,Business,3,396186.83486191573,3,0,0,1
1,1,0,3.49561795125324,Health Sciences,3,470803.6176714309,1,0,0,1
1,1,0,4.166588089300319,Business,4,225106.0373483225,5,0,0,1
1,1,1,3.823273238174469,STEM,4,123197.84331067812,3,0,0,0
1,1,1,3.6622690931867874,Humanities,2,187518.6359125586,5,0,1,0
1,1,0,3.805210019445605,STEM,1,479027.2238617786,3,0,0,1
0,1,0,3.574715666951233,STEM,3,558180.7220502706,0,0,1,0
1,1,1,3.816370128830833,STEM,4,620837.893973442,4,0,0,0
1,1,0,3.6594101890039266,Business,4,307800.1746897639,2,0,0,1
1,1,0,3.7999784609865066,Business,1,247608.02396554232,3,0,0,1
1,1,0,2.901373080762414,Business,2,113223.98073518102,3,0,0,1
1,1,0,3.2464637870031465,Business,3,178888.1877973321,2,0,0,1
1,1,1,3.3535063396801825,STEM,4,178162.720316423,4,0,0,0
1,1,0,3.04763923789241,STEM,3,146401.06940524766,2,0,0,1
1,1,0,3.911932175340268,STEM,4,269749.1599261927,4,0,0,1
1,1,0,3.5831348102660088,STEM,2,184436.4216440486,1,0,0,1
1,1,0,2.954674340599076,Business,1,231304.04823406343,2,0,0,1
1,1,0,3.577626044193094,Humanities,1,192597.47311290228,4,0,0,1
1,1,0,3.0002368406617816,Health Sciences,1,122736.8136922205,2,0,0,1
1,1,1,3.3180718899533788,Humanities,2,284747.36004832544,4,0,0,0
1,1,1,3.5902520566323637,STEM,3,378656.64972101647,1,0,0,0
1,0,1,4.032341490675624,Health Sciences,2,189563.55580314455,1,0,0,0
1,1,0,4.239740620087713,Business,1,390721.2672913254,3,0,0,1
1,1,1,3.778803883681065,Health Sciences,4,150903.91043890727,2,1,0,0
1,1,0,3.047425479727343,Health Sciences,1,178334.8764112407,1,0,0,1
1,1,1,3.276183395579926,Health Sciences,4,619465.204684225,2,0,0,0
1,1,0,4.431443801991874,STEM,4,250071.7432697978,1,0,0,1
1,1,0,2.5167909028094657,STEM,2,472776.63319471315,1,1,0,1
1,1,0,2.707346430541376,Humanities,1,154564.42651318762,4,0,0,1
1,1,0,3.9318604344994825,Humanities,3,280004.6300886249,3,0,0,1
1,1,0,3.283962259528615,STEM,3,265578.29997246544,6,0,0,1
1,1,0,4.128989248489055,STEM,3,449839.70667326427,2,0,0,1
1,1,1,3.084995686086179,Health Sciences,2,234348.8285644828,2,0,0,0
1,1,1,3.438297933431156,STEM,3,192058.65547306,5,0,0,0
1,1,0,3.9020734336951883,STEM,2,418086.5241858681,1,0,0,1
1,1,0,3.191908193490036,STEM,2,188657.639761526,1,0,0,1
1,1,0,3.0091035221768285,STEM,4,194819.19618406167,1,0,0,1
1,0,1,2.7203667595652123,Business,4,159735.97886351467,3,0,0,0
1,1,0,3.1476403515391445,STEM,4,265617.49461753847,1,0,0,1
1,0,0,4.0521212098974395,STEM,4,458595.35506006144,4,0,0,0
1,1,0,3.625172465402949,Humanities,2,368982.178513526,3,0,0,1
1,1,0,4.1548338234614866,STEM,3,415723.92115567205,5,0,0,1
1,1,1,3.700983185002464,Business,2,252893.6383569806,4,0,0,0
1,1,0,3.6429010642665247,Humanities,2,207424.67328377685,6,0,0,1
1,1,1,3.010392921795716,STEM,1,253852.12810617784,2,0,0,0
1,1,0,2.951260518072039,Health Sciences,3,437483.4268714485,6,0,0,1
1,0,0,3.778480705069959,STEM,4,212000.7277555749,3,0,1,0
1,1,0,2.824173664761898,STEM,1,237212.29515651485,2,1,0,1
1,1,0,3.9940009671388528,Health Sciences,4,123887.58767575878,4,0,0,1
1,1,0,3.631304616905707,STEM,3,170240.9193151392,1,0,0,1
1,1,1,4.074251826058342,STEM,1,148303.67525949387,1,1,0,0
1,1,0,3.3673949298619315,STEM,1,397412.6196161751,1,0,0,1
0,1,0,2.99229271485265,STEM,1,225705.4657001399,4,0,0,0
1,1,0,4.0483554595175075,Business,4,568868.8511092073,2,0,0,0
1,1,0,3.517633267936684,Business,4,288286.31712773116,2,0,0,1
1,1,0,3.4340500327040506,Health Sciences,1,288767.85090337327,1,1,0,1
0,1,1,4.249192610988575,Health Sciences,3,326017.85484137794,4,0,0,0
1,1,1,5.0,Business,3,123875.0897144511,3,0,0,0
1,1,0,2.5006832064244797,STEM,1,273939.1240685838,2,0,0,1
1,1,1,3.2774822691092633,STEM,3,589086.1584847821,4,0,0,0
1,1,0,3.297612618937845,Business,3,210070.26756844932,4,0,0,1
1,1,1,2.83193873016536,Health Sciences,3,246038.318435028,4,0,0,0
1,1,0,3.7552878262538223,STEM,4,327729.8156915179,9,0,1,1
1,1,0,3.1082869473204786,STEM,1,206008.51180134044,2,1,0,1
1,1,1,3.294531546986667,Business,2,135674.131296481,3,1,0,0
1,1,0,3.0905130901504556,STEM,3,258300.3760250162,4,0,0,1
0,1,0,3.3585696137370777,Business,4,258857.5711786109,4,0,0,0
1,0,0,2.5276303841303287,Health Sciences,3,188805.7927066252,3,0,0,0
1,1,0,2.673983308346539,STEM,1,139410.23547059947,4,0,0,1
1,1,1,2.409543102898757,Health Sciences,1,156969.00457926875,1,0,0,0
1,1,0,3.5603215234998964,Business,2,366841.3109863042,5,0,0,1
1,1,0,4.2744830854110845,Health Sciences,1,205824.2495838269,3,0,0,1
1,1,0,3.776252135992254,Health Sciences,4,173750.64867527387,2,0,0,1
1,1,1,3.653316080004951,Humanities,2,477350.1889320315,4,1,0,0
1,1,0,3.398341829367386,Humanities,2,198060.48617476426,2,0,0,1
1,1,0,3.6256062878549846,Business,2,240428.996560437,2,1,0,1
1,1,0,3.6420998544961556,Health Sciences,2,147717.51183745064,3,0,0,1
1,1,0,3.2544287189727377,STEM,1,336928.2465489163,1,0,0,1
1,1,0,2.870182728978796,STEM,2,344436.0274446961,0,0,0,1
1,1,0,4.222040713961431,Business,4,452514.587355121,2,0,0,1
1,1,1,2.801650523233482,Humanities,1,276002.56390477205,1,0,0,0
1,1,0,2.878564151366352,Business,1,540290.6253110918,2,0,0,0
1,1,0,3.505919219428688,Business,1,390495.2467172069,2,0,0,1
1,1,1,3.7437592504672157,STEM,1,255799.95596988813,1,0,0,0
0,0,0,3.7073938622956373,Humanities,3,299136.6476928906,1,0,0,0
1,1,0,3.9698388556734554,Humanities,3,262420.2249765889,2,0,0,1
1,1,1,3.5728561338496005,STEM,1,132461.49489269857,3,0,0,0
1,1,0,4.046079789441126,Health Sciences,1,223661.85969822604,5,0,0,1
1,1,1,2.9559491558516537,Humanities,3,205579.51135782423,1,0,0,0
1,1,1,4.280259132330453,Business,2,236365.85084692753,1,1,0,0
1,1,0,2.824499755791093,Business,2,302270.6122771709,3,0,0,1
1,1,0,2.839097448471795,Humanities,1,204218.96900834035,4,0,0,1
1,1,1,3.4224980392592923,Humanities,1,324864.72973832075,3,0,0,0
1,0,0,3.763781706443108,STEM,4,159073.8291501999,0,0,1,0
1,1,0,3.9399057845479413,STEM,3,323682.9257885558,1,0,0,1
1,1,0,2.6632014340906376,Business,4,222142.96475069536,2,0,0,1
1,1,0,3.5770670868753265,Humanities,2,219076.31874167576,3,0,0,1
1,0,0,3.1620781659895885,Business,2,319115.37517709157,1,0,0,0
1,1,0,3.234304485828703,STEM,1,266797.05748942733,4,0,0,1
1,1,0,4.558960183476232,Humanities,4,210059.3490769705,6,0,0,1
1,0,0,3.8078227581801665,Humanities,4,401489.0609165892,1,0,0,0
1,0,0,3.2201297471261063,Business,4,142265.4122213876,6,0,0,0
1,1,0,3.5958974384168485,Business,3,202651.3186265686,3,0,0,1
1,1,0,2.504754127882258,Health Sciences,1,168169.71874817627,7,0,0,1
1,1,1,2.976599775392726,Humanities,1,264753.4292026212,2,0,0,0
1,1,0,3.3016130241340655,STEM,3,195834.00331958345,1,0,0,1
1,1,0,3.4613567488503576,Health Sciences,2,323862.18727696995,1,0,0,1
1,1,0,3.431022860138323,Health Sciences,3,247144.4894275621,2,0,0,1
1,1,0,3.720956460243664,Humanities,3,213310.33157675256,2,0,0,1
1,0,0,3.4235129848339128,Health Sciences,3,211439.98382388553,4,0,0,0
1,1,0,3.617816935707585,Business,4,709888.2551417263,5,0,0,0
1,1,0,3.3295248329801264,STEM,4,264729.5686785648,4,0,0,1
0,1,1,3.338129132881867,Humanities,3,170947.30952482315,3,1,0,0
1,1,0,3.7327905752264066,STEM,4,313904.8862175488,3,0,0,1
1,1,0,3.2199621878960274,STEM,2,300916.32052939455,3,0,0,1
1,1,0,3.929678034125932,STEM,1,253305.78583579723,2,0,0,1
0,1,0,3.553657891949142,STEM,2,138492.66419389073,6,1,0,0
1,1,1,3.525099057986413,STEM,1,213778.7205601622,4,0,0,0
1,1,0,4.6222498629341,Health Sciences,4,679619.2229122019,2,1,0,1
1,1,0,2.949070749085283,STEM,3,243988.6139570076,5,0,0,1
1,1,0,4.2349342801380425,STEM,2,320857.7148155255,0,0,0,1
1,1,0,3.3696251864611493,Health Sciences,1,150945.3608291379,2,0,0,1
1,1,0,3.4670851370648004,Health Sciences,3,257036.65044704734,0,0,0,1
1,1,1,3.6262266938704,Humanities,3,205387.11368355647,0,0,0,0
1,1,0,3.5136692961232097,STEM,1,310413.6059131278,10,0,0,1
1,1,0,3.2831277706034387,STEM,2,144791.82675268356,2,0,0,1
0,1,1,3.2615010167704734,Business,4,137734.8408799222,4,0,0,0
1,1,0,4.15202259280741,Business,1,257440.24459457782,1,0,1,1
0,1,0,3.304155338841713,STEM,1,682483.9636512724,2,0,0,0
0,1,0,3.5394830459641704,STEM,2,248695.51073332335,3,0,1,0
1,1,0,2.367809979407866,Humanities,2,210597.7662100389,2,1,0,0
1,1,0,3.7131746144524644,STEM,4,288460.65693600115,5,0,0,1
1,1,0,3.7405364358436866,Business,3,111350.3898187993,3,0,0,1
1,1,1,2.9586254662943663,Humanities,4,212120.2027174638,6,0,0,0
1,1,0,4.343922038227597,Humanities,3,178278.59177064965,5,0,0,1
1,1,0,3.5246189233681937,Business,2,250953.47209781106,5,0,0,1
1,1,0,3.8969055132097954,Business,1,229550.37605977443,8,0,0,1
1,1,1,2.9698749483611326,STEM,2,190033.90304711007,6,0,0,0
1,1,1,3.8306187080935823,STEM,3,156775.08908096614,2,0,0,0
1,1,0,3.195098915095084,Health Sciences,2,682728.9958192087,3,0,0,0
1,1,0,3.2552703539802303,STEM,4,335985.2349192433,0,1,0,1
1,1,0,3.1540579659469383,STEM,2,212933.49265532955,3,0,0,1
1,1,0,3.6489365267700444,STEM,2,506717.75388410233,2,1,0,1
1,1,0,4.018760790573513,Humanities,3,131849.6241005102,1,0,0,1
1,1,0,3.926329893851923,Humanities,2,352524.17892072274,5,0,1,1
1,0,0,3.3125187552720186,Business,1,151635.9693156732,4,0,0,0
0,1,1,2.9358867902128085,Health Sciences,2,361063.2240505096,5,0,0,0
1,1,1,2.9367683131909144,Humanities,1,506763.27685703395,1,0,0,0
1,1,1,3.6410696132286313,Humanities,2,428452.8077025752,2,0,0,0
0,1,0,3.0071345429462095,Health Sciences,3,198147.28748307246,3,0,0,0
1,1,0,3.393362785645839,STEM,1,220065.8305228697,2,0,0,1
1,1,0,3.963550270933893,Health Sciences,1,525914.8583655389,4,0,0,0
1,1,0,3.015661710956743,STEM,3,185870.5651223661,4,0,1,1
1,1,0,4.297692762210932,Humanities,4,147288.01704232238,2,0,0,1
0,1,0,3.830235769601264,Business,1,242895.38395581563,4,1,0,0
1,1,0,3.3134684619681707,Humanities,2,331999.8798890124,4,0,0,1
1,1,0,3.670443655876516,Humanities,2,190781.89201108672,3,0,0,1
1,1,1,3.843821139527989,Business,2,461224.4324668176,2,0,0,0
1,1,0,4.0216087842560695,Humanities,1,147081.39331363075,1,1,0,1
1,1,0,2.662045047513816,STEM,4,478960.24191029416,1,0,0,1
1,1,0,3.6259314769790807,Humanities,3,343202.8261347213,3,0,0,1
1,0,1,3.164191584293163,Business,3,266702.1772970698,5,0,0,0
1,1,0,4.184885575395343,Humanities,4,423217.8233607046,5,1,0,1
1,0,1,3.371976606344394,Health Sciences,3,137576.59660413422,3,0,0,0
1,1,0,3.9018279546062677,STEM,3,311232.8748436589,3,0,0,1
1,1,1,4.430905895782655,STEM,1,131329.99735861798,1,0,0,0
1,0,0,2.7480174342070125,STEM,4,255572.51287832565,6,1,0,0
1,0,0,3.6123663225322478,Business,2,166935.82837620968,3,1,0,0
1,1,0,4.200525550971243,STEM,4,223136.34028646932,4,0,0,1
1,1,0,3.8307631743430757,Health Sciences,3,186088.18512665594,0,1,0,1
1,1,1,4.254811735317322,Business,2,101426.92926139286,4,0,0,0
1,1,0,3.444382581741793,STEM,1,350880.5782232447,5,0,0,1
1,1,0,3.9355362234392253,Business,1,178151.61425745182,1,0,0,1
0,1,0,4.447204450189017,STEM,1,490954.83561868063,2,0,0,0
1,1,0,3.6706054796017846,STEM,4,354143.97294669173,4,0,0,1
1,0,1,4.593231928777077,STEM,2,122885.54810703249,3,0,0,0
1,1,0,3.4240284430400787,STEM,2,156243.65631766745,3,0,0,1
1,1,0,3.5249784210439676,Business,2,465280.3132954568,2,0,0,1
0,1,0,3.3814160469183765,Business,3,255070.19855893776,10,0,0,0
1,1,0,3.9164312208418113,Humanities,3,225040.34607745096,4,0,0,1
1,1,1,3.239170034099614,STEM,3,468917.1895526143,2,0,0,0
1,1,0,3.87960303117792,Health Sciences,2,419712.552493114,2,0,0,1
1,1,1,3.039847490412205,Humanities,3,382590.4007165942,3,0,0,0
1,1,0,3.900253728298528,Business,3,382867.29485288577,1,0,0,1
1,0,1,3.7330920542324426,STEM,4,599528.4936889746,8,0,0,0
1,1,0,3.9705424036932464,STEM,4,500423.89495451533,5,1,0,1
1,1,0,2.4657703231207906,Humanities,3,205210.2115025453,1,0,0,0
1,1,0,3.180554710261104,STEM,3,175786.109549007,1,0,0,1
0,1,0,4.1917425873924685,Health Sciences,4,410332.24794349045,5,0,0,0
1,1,0,2.818104648772774,Humanities,4,349575.15256624203,1,0,0,1
1,0,0,3.6133496635929148,Health Sciences,4,231802.52538762504,6,0,0,0
1,1,0,3.690406358792167,Health Sciences,2,123422.04786105809,1,0,0,1
1,1,0,3.4060792883343067,Humanities,1,145468.3330509521,2,0,0,1
0,1,0,3.5727336301956356,STEM,1,284846.4190419834,3,0,1,0
1,1,1,2.9509281989656517,Business,2,130247.79858398355,4,0,1,0
1,1,0,3.5663399727748057,Business,4,420492.8469209126,2,0,0,1
1,1,0,3.3463048738633585,Humanities,4,443622.263072615,3,1,0,1
1,1,0,3.881424729709268,Business,2,776919.2901357675,4,0,0,0
1,1,0,4.038680441419592,Business,1,413111.99960675626,2,0,0,1
0,1,0,3.2909395735083726,STEM,4,661752.1257508053,1,0,0,0
0,1,0,3.7554241599852336,Business,2,175714.40948989475,1,0,0,0
1,1,0,3.540729762493074,STEM,3,322740.0835464672,3,0,0,1
1,1,0,2.939456763144158,STEM,4,240159.9023304645,3,0,0,1
1,0,1,3.324747379181141,Business,1,299317.0547717456,4,0,0,0
1,1,1,3.0927836392834744,Humanities,4,192279.71487210054,0,0,0,0
1,1,0,3.705982608496809,Business,2,507821.2867283178,4,0,0,0
1,1,0,3.017190602700194,Business,2,605414.1006593555,1,0,0,0
1,1,1,3.5386627063474188,Business,1,204818.38859893393,3,0,0,0
1,1,1,3.8471334028711235,Health Sciences,1,164662.4338117514,5,0,0,0
1,1,0,3.0229712572594245,Health Sciences,2,656094.7015964066,3,0,0,0
1,1,0,4.150315437492604,STEM,1,132548.31011137352,3,0,0,1
1,1,0,4.319869038486364,Health Sciences,4,321332.432849918,4,0,0,1
1,1,0,2.9468017699958238,STEM,4,319991.89050372667,2,0,0,1
1,1,0,3.2946944051884937,STEM,3,366367.54575279314,5,0,0,1
1,1,1,3.175905423255836,STEM,1,90718.13213383619,7,0,0,0
1,1,1,3.562184274586404,STEM,3,331330.88915599394,3,0,0,0
1,1,0,3.154752443320774,STEM,1,137102.89094214086,2,0,0,1
1,1,0,3.9785165572582155,STEM,4,172177.92555970707,2,0,0,1
1,1,0,3.2151124066303485,Health Sciences,2,192150.1062175873,3,0,0,1
0,1,1,3.9425655454681654,Humanities,3,328579.1233419261,8,0,0,0
1,1,0,3.2370376593968677,STEM,3,106801.79312115404,3,0,0,1
1,1,1,4.113368236703818,Business,4,135135.90023645974,8,0,0,0
1,1,0,3.8982299011125905,STEM,1,407796.47392551444,3,0,0,1
1,1,0,3.226187971213074,Health Sciences,2,224209.28309070782,1,0,1,1
1,1,0,3.8099772720363365,Health Sciences,4,320229.0371315972,2,0,0,1
0,1,0,3.011547013543653,Humanities,4,462030.7231449344,8,0,0,0
1,1,0,3.9116725065565134,Humanities,4,285009.253922246,6,0,0,1
1,1,1,3.3435501471116646,Business,4,319018.81154361746,2,0,0,0
1,1,0,3.4565525749809285,STEM,2,338483.2294389148,2,0,0,1
1,1,0,3.1798786449284324,STEM,3,338219.2814949262,1,0,0,1
1,1,0,3.9993334126206803,Business,3,185821.7744000089,3,0,0,1
1,1,1,4.038814154113688,Humanities,4,247681.5534204674,6,1,0,0
1,1,1,3.0788405100453398,STEM,1,340910.57782026177,2,0,1,0
1,1,0,2.761092236612725,STEM,2,460749.2814570157,1,0,0,1
1,1,0,3.161964852104233,STEM,4,620789.7261322855,2,0,0,0
1,1,1,3.5806519792758844,Business,3,310464.36759576213,6,0,0,0
1,1,1,2.9124327494614235,STEM,4,564550.314859933,1,0,0,0
1,0,1,2.908975242613628,STEM,2,123949.08473245647,7,0,0,0
1,1,1,2.9634150267972443,Business,3,352270.2051261744,4,0,0,0
1,1,0,2.867058138938031,Health Sciences,3,242569.72327586726,1,0,0,1
1,1,0,3.752760611720969,Business,3,261556.6264704669,1,0,0,1
1,1,0,3.4537966217710396,Business,4,89371.17449965296,0,0,0,1
1,1,0,4.09242373668197,STEM,3,403968.81068139564,3,0,0,1
1,1,0,2.9178255835422644,Health Sciences,4,356401.3024447277,6,0,0,1
1,1,1,3.181861669372519,Business,1,261555.33908060705,3,0,0,0
1,1,0,4.042894011832512,STEM,3,320621.37085637316,9,0,1,1
1,1,0,3.502791787110986,Business,4,259725.62328441348,3,0,0,1
1,1,0,3.806456135544405,Health Sciences,3,239111.96413565255,2,0,0,1
1,1,0,3.2444057320412067,Business,3,250363.49219546284,3,1,0,1
1,1,0,3.493112048640234,Business,3,192403.78715125663,4,0,0,1
1,1,0,2.3886909841642994,Business,1,1564400.2743976957,5,0,0,0
1,1,0,4.1792184655426095,STEM,1,225511.00967407355,1,0,0,1
1,1,0,3.8782672383712646,Business,4,499223.7509294399,7,0,0,1
1,1,0,2.5075906500715046,STEM,4,440429.46251780086,3,0,0,1
1,1,0,3.407544599444856,STEM,1,394733.01366164506,3,0,0,1
0,1,0,3.81191116039005,STEM,1,595796.7498629747,2,0,0,0
1,1,0,3.723075120892864,Business,1,195030.67231719158,5,0,0,1
1,1,0,3.628055262385337,STEM,1,92015.12298071405,2,0,0,1
1,1,0,3.825009210809407,STEM,2,202481.06267239686,1,0,0,1
1,0,0,3.4087664748338646,STEM,4,855547.92289579,4,0,0,0
1,1,0,3.2746698658621205,STEM,1,316589.7468493948,4,0,0,1
1,1,0,3.7057581262443584,STEM,1,171781.96057034173,4,0,0,1
1,1,1,3.217688807051083,STEM,4,381892.96031550603,3,0,0,0
1,1,0,3.7740550847629812,Humanities,1,277184.7402479219,2,0,0,1
1,1,0,3.5513454103344024,Health Sciences,4,176768.357967931,2,0,0,1
1,1,1,3.7326852335188985,Health Sciences,4,198492.50885902383,7,0,0,0
1,1,0,3.9232135334170444,STEM,3,433305.738912077,1,0,0,1
1,1,0,4.237252423042688,Business,1,367247.6134927395,1,0,0,1
1,1,0,3.534168138781977,Humanities,1,319855.73219180346,4,0,0,1
1,0,0,3.2766569537288577,STEM,4,350813.6668374606,3,1,0,0
0,1,1,3.3333591518689483,STEM,1,209229.86191420848,4,0,0,0
1,1,0,3.8959391160545285,Business,2,482807.77554032643,3,0,0,1
1,1,0,3.4281177711087496,Health Sciences,1,201961.47635459376,3,0,0,1
1,0,1,3.875994957788667,Humanities,4,386998.3638766215,1,0,0,0
1,1,0,3.5354972793763753,STEM,4,84479.83998456298,2,0,0,1
1,1,1,4.161854110746016,STEM,3,305709.5278039791,2,0,0,0
1,1,0,3.6479269622593367,Humanities,1,379967.9473918606,2,0,0,1
1,0,0,3.152404830574857,Humanities,4,291125.2998270706,4,1,0,0
1,1,0,4.146056209059237,STEM,3,276727.79688005877,1,0,0,1
1,1,0,3.1753696442716324,Health Sciences,1,514899.7779582946,5,1,0,1
1,1,0,3.1045240898429616,Humanities,1,161398.06627292171,1,0,0,1
1,0,1,3.7558114304423285,Business,4,203746.96646064788,1,0,0,0
1,1,0,3.0723391604894172,Humanities,2,280065.0524460361,2,0,0,1
1,1,1,3.620479371663368,STEM,3,78294.17303115528,2,0,0,0
1,1,0,3.5413773350437188,Humanities,4,250949.30787537617,2,0,0,1
1,1,0,3.6572986673028547,STEM,3,584702.7499022053,4,0,0,0
1,1,1,4.580663139127018,STEM,1,262669.52547536837,6,0,0,0
1,1,0,3.786263187314523,Business,2,260165.9582215082,1,0,0,1
1,1,0,3.400395176056606,Business,1,273959.5119020456,5,0,0,1
1,1,0,4.941717332626705,Humanities,3,180012.87149389915,4,0,0,1
1,1,0,3.957063865610262,Health Sciences,3,106307.24076473924,1,0,0,1
1,1,0,3.3527410273683778,Business,1,172163.30452360085,1,0,0,1
1,1,0,4.299794654608407,Health Sciences,2,292106.50959267,4,1,0,1
1,1,0,2.5677454422683206,Health Sciences,4,153850.97347714094,5,0,0,1
1,1,0,3.4588712679808244,STEM,1,203049.71909304138,4,1,0,1
1,0,0,3.3141920189333507,Health Sciences,1,185352.74507110065,0,0,0,0
1,1,1,3.550419133611576,STEM,1,117134.64011943521,4,0,0,0
1,1,0,3.618982191556917,STEM,3,738021.4710203217,3,0,0,0
1,1,0,3.3438538305109065,Health Sciences,3,123399.65087291843,3,0,1,1
1,1,0,3.959605090226548,STEM,4,647160.8096952117,3,0,0,0
1,0,0,4.082710398068997,STEM,4,246300.94430674854,4,0,0,0
1,1,0,2.870727691548456,Health Sciences,1,489083.0117180287,1,0,0,1
1,1,0,2.8273163540202786,Humanities,3,135937.8057156959,1,0,0,1
